annee;code_postal_acheteur;amm;quantite_produit;conditionnement;eaj;achat_etranger
2017;00000;2080117;26.100000000000005;kg;Non;Non
2017;00000;2080121;86.34;kg;Non;Non
2017;00000;2080123;46.760000000000005;kg;Non;Non
2017;00000;2080124;71.38;kg;Non;Non
2017;00000;2080125;9.1;kg;Non;Non
2017;00000;2080129;48.0;l;Non;Non
2017;00000;2080132;22.25;l;Oui;Non
2017;00000;2080133;5.4;l;Oui;Non
2017;00000;2080135;0.1;l;Oui;Non
2017;00000;2080136;23.0;kg;Non;Non
2017;00000;2080145;11980.0;l;Non;Non
2017;00000;2080147;690.0;l;Non;Non
2017;00000;2090001;23.0;l;Non;Non
2017;00000;2090008;7867.449999999993;l;Non;Non
2017;00000;2090009;40.0;l;Non;Non
2017;00000;2090010;30.0;l;Non;Non
2017;00000;2090011;220.0;l;Non;Non
2017;00000;2090016;7394.52;l;Non;Non
2017;00000;2090017;320.0;l;Non;Non
2017;00000;2090019;10.0;l;Non;Non
2017;00000;2090024;10.0;l;Non;Non
2017;00000;2090027;15.0;l;Non;Non
2017;00000;2090028;1215.0;l;Non;Non
2017;00000;2090029;3.6;l;Non;Non
2017;00000;2090032;88.0;l;Oui;Non
2017;00000;2090033;713.0799999999989;l;Oui;Non
2017;00000;2090034;295.15000000000003;l;Oui;Non
2017;00000;2090036;9518.649999999998;l;Oui;Non
2017;00000;2090037;411.6;kg;Non;Non
2017;00000;2090038;440.0;l;Non;Non
2017;00000;2090039;165.0;l;Non;Non
2017;00000;2090040;110.0;kg;Non;Non
2017;00000;2090041;27.0;kg;Non;Non
2017;00000;2090042;1682.6400000000003;kg;Non;Non
2017;00000;2090043;297.14000000000004;l;Non;Non
2017;00000;2090044;9119.959999999997;l;Oui;Non
2017;00000;2090045;623.1999999999996;l;Oui;Non
2017;00000;2090050;19616.0;kg;Non;Non
2017;00000;2090052;2.7;kg;Non;Non
2017;00000;2090053;2160.0;l;Non;Non
2017;00000;2090054;2.76;kg;Non;Non
2017;00000;2090055;140.0;l;Non;Non
2017;00000;2090057;24.899999999999995;kg;Non;Non
2017;00000;2090060;6670.0;l;Non;Non
2017;00000;2090061;72.0;kg;Non;Non
2017;00000;2090063;0.32;kg;Non;Non
2017;00000;2090064;210.0;l;Non;Non
2017;00000;2090068;1340.0;l;Non;Non
2017;00000;2090069;470.0;l;Non;Non
2017;00000;2090070;115.5;kg;Non;Non
2017;00000;2090071;20.0;l;Non;Non
2017;00000;2090072;4.0;kg;Non;Non
2017;00000;2090075;150.0;kg;Non;Non
2017;00000;2090078;20.099999999999998;l;Oui;Non
2017;00000;2090079;423.9000000000001;l;Oui;Non
2017;00000;2090080;5149.0;l;Non;Non
2017;00000;2090082;12.8;l;Non;Non
2017;00000;2090090;579.0;l;Non;Non
2017;00000;2090091;154.0;kg;Non;Non
2017;00000;2090092;780.0;l;Non;Non
2017;00000;2090093;34.92;l;Non;Non
2017;00000;2090094;105.63;kg;Non;Non
2017;00000;2090095;2080.0;l;Non;Non
2017;00000;2090096;20.0;l;Non;Non
2017;00000;2090101;870.0;l;Non;Non
2017;00000;2090103;75.0;kg;Non;Non
2017;00000;2090109;202.79999999999993;kg;Non;Non
2017;00000;2090111;15649.090000000002;l;Non;Non
2017;00000;2090112;1150.0;l;Non;Non
2017;00000;2090113;8820.0;l;Non;Non
2017;00000;2090115;460.0;l;Non;Non
2017;00000;2090116;205.0;l;Non;Non
2017;00000;2090117;168.0;l;Non;Non
2017;00000;2090118;21400.0;l;Non;Non
2017;00000;2090119;286.03;l;Non;Non
2017;00000;2090123;456.0;l;Non;Non
2017;00000;2090124;1732.7999999999984;l;Oui;Non
2017;00000;2090126;1659.1599999999999;l;Non;Non
2017;00000;2090128;102.0;l;Non;Non
2017;00000;2090129;6.0;l;Non;Non
2017;00000;2090132;732.6000000000001;l;Non;Non
2017;00000;2090136;2390.0;l;Non;Non
2017;00000;2090137;170.0;kg;Non;Non
2017;00000;2090138;10777.6004;kg;Non;Non
2017;00000;2090144;1000.0;kg;Non;Non
2017;00000;2090146;21739.599999999988;l;Oui;Non
2017;00000;2090149;1685.0;l;Non;Non
2017;00000;2090153;508.0;kg;Non;Non
2017;00000;2090157;101.0;l;Non;Non
2017;00000;2090158;385.0;l;Non;Non
2017;00000;2090160;61815.0;l;Non;Non
2017;00000;2090163;140.0;l;Non;Non
2017;00000;2090164;147279.75;l;Oui;Non
2017;00000;2090165;476.3;l;Oui;Non
2017;00000;2090170;30.0;kg;Non;Non
2017;00000;2090171;12550.0;l;Non;Non
2017;00000;2090173;2295.0;l;Non;Non
2017;00000;2090174;1165.0;l;Non;Non
2017;00000;2090175;353.0;kg;Non;Non
2017;00000;2090176;17397.399999999998;l;Oui;Non
2017;00000;2090177;15.9;l;Non;Non
2017;00000;2090178;4280.900000000009;l;Oui;Non
2017;00000;2090186;8845.0;l;Non;Non
2017;00000;2090187;3.0;l;Non;Non
2017;00000;2090188;20.0;l;Non;Non
2017;00000;2090189;5.0;l;Non;Non
2017;00000;2090194;5.0;l;Non;Non
2017;00000;2090199;6884.860000000006;l;Oui;Non
2017;00000;2090200;8231.30000000001;l;Oui;Non
2017;00000;2100001;361.26;l;Non;Non
2017;00000;2100004;13424.82;l;Oui;Non
2017;00000;2100009;34.76;kg;Non;Non
2017;00000;2100012;260.0;l;Non;Non
2017;00000;2100014;8.4;kg;Non;Non
2017;00000;2100015;3.35;kg;Non;Non
2017;00000;2100016;3.0;kg;Non;Non
2017;00000;2100018;3787.0;l;Non;Non
2017;00000;2100025;2.0;l;Non;Non
2017;00000;2100026;882.0;l;Non;Non
2017;00000;2100028;454.0;l;Non;Non
2017;00000;2100029;245.0;l;Non;Non
2017;00000;2100030;1737.0;kg;Non;Non
2017;00000;2100034;145.0;l;Non;Non
2017;00000;2100037;600.0;l;Non;Non
2017;00000;2100038;50.0;kg;Non;Non
2017;00000;2100040;280.0;l;Non;Non
2017;00000;2100041;30.0;l;Non;Non
2017;00000;2100051;27746.619199999997;l;Non;Non
2017;00000;2100052;2380.0;l;Non;Non
2017;00000;2100053;1579.0;l;Non;Non
2017;00000;2100056;200.0;l;Non;Non
2017;00000;2100057;6750.0;l;Non;Non
2017;00000;2100058;120.0;kg;Non;Non
2017;00000;2100059;1500.0;l;Non;Non
2017;00000;2100065;12.6;kg;Non;Non
2017;00000;2100066;0.7;kg;Non;Non
2017;00000;2100069;263.2;kg;Non;Non
2017;00000;2100071;80.0;l;Non;Non
2017;00000;2100078;7756.999999999998;l;Oui;Non
2017;00000;2100080;1110.0;l;Non;Non
2017;00000;2100083;5382.440000000009;l;Oui;Non
2017;00000;2100092;15.0;l;Non;Non
2017;00000;2100098;20.0;l;Non;Non
2017;00000;2100099;78.0;l;Oui;Non
2017;00000;2100100;2246.45;l;Oui;Non
2017;00000;2100102;146.0;l;Non;Non
2017;00000;2100108;15117.48;l;Non;Non
2017;00000;2100110;400.95000000000005;l;Non;Non
2017;00000;2100111;2070.0;l;Non;Non
2017;00000;2100112;1655.37;l;Non;Non
2017;00000;2100114;74.0;kg;Non;Non
2017;00000;2100115;60.0;l;Non;Non
2017;00000;2100116;1660.0;l;Non;Non
2017;00000;2100121;129.37;l;Non;Non
2017;00000;2100122;5.4;kg;Non;Non
2017;00000;2100138;13166.76;l;Non;Non
2017;00000;2100140;1830.0;l;Non;Non
2017;00000;2100143;210.0;l;Non;Non
2017;00000;2100151;63.27;l;Non;Non
2017;00000;2100154;40.0;l;Non;Non
2017;00000;2100156;160.0;l;Non;Non
2017;00000;2100165;5205.039999999992;l;Oui;Non
2017;00000;2100166;3267.0;l;Oui;Non
2017;00000;2100170;5.0;l;Non;Non
2017;00000;2100174;3.0;l;Non;Non
2017;00000;2100175;334.82000000000005;l;Non;Non
2017;00000;2100177;44.0;kg;Non;Non
2017;00000;2100179;906.0;l;Non;Non
2017;00000;2100181;1098.02;kg;Non;Non
2017;00000;2100204;2610.0;l;Non;Non
2017;00000;2100206;340.0;l;Non;Non
2017;00000;2100209;141.6;kg;Non;Non
2017;00000;2100211;1220.0;l;Non;Non
2017;00000;2100213;2.6;kg;Non;Non
2017;00000;2100214;1.5;l;Non;Non
2017;00000;2100215;1014.0;l;Non;Non
2017;00000;2100216;48.1;kg;Non;Non
2017;00000;2100219;289.0;l;Oui;Non
2017;00000;2100220;79.75;l;Oui;Non
2017;00000;2100221;927.1000000000001;kg;Non;Non
2017;00000;2100227;210.0;l;Non;Non
2017;00000;2100231;79.0;kg;Non;Non
2017;00000;2100234;300.0;l;Non;Non
2017;00000;2100235;165.0;l;Non;Non
2017;00000;2100244;890.0;l;Non;Non
2017;00000;2100245;1580.0;l;Non;Non
2017;00000;2110004;693.0;l;Non;Non
2017;00000;2110005;195.0;l;Non;Non
2017;00000;2110009;22.0;l;Non;Non
2017;00000;2110010;4.0;kg;Non;Non
2017;00000;2110011;2140.0;l;Non;Non
2017;00000;2110012;4113.0;l;Non;Non
2017;00000;2110013;453.0;l;Non;Non
2017;00000;2110017;14.98;l;Non;Non
2017;00000;2110018;25653.9002;l;Non;Non
2017;00000;2110033;2774.3499999999995;l;Oui;Non
2017;00000;2110040;212.35999999999987;kg;Oui;Non
2017;00000;2110051;30.0;l;Non;Non
2017;00000;2110056;690.0;l;Non;Non
2017;00000;2110059;45.0;kg;Non;Non
2017;00000;2110063;53.599999999999994;kg;Non;Non
2017;00000;2110068;200.0;l;Non;Non
2017;00000;2110072;28.6;kg;Non;Non
2017;00000;2110073;9.75;l;Non;Non
2017;00000;2110076;165.0;l;Non;Non
2017;00000;2110077;320.0;l;Non;Non
2017;00000;2110078;4200.0;l;Non;Non
2017;00000;2110082;62.599999999999994;kg;Non;Non
2017;00000;2110083;871.0499999999993;l;Oui;Non
2017;00000;2110084;16368.499999999989;l;Oui;Non
2017;00000;2110086;123.0;l;Non;Non
2017;00000;2110090;404.0;l;Non;Non
2017;00000;2110092;178.0;kg;Non;Non
2017;00000;2110095;1785.0;l;Non;Non
2017;00000;2110096;10890.0;l;Non;Non
2017;00000;2110097;15.0;l;Non;Non
2017;00000;2110101;35.0;l;Non;Non
2017;00000;2110102;215952.60449999978;l;Non;Non
2017;00000;2110103;0.9;kg;Non;Non
2017;00000;2110104;129.0;l;Non;Non
2017;00000;2110105;5912.0;l;Non;Non
2017;00000;2110109;14070.0;l;Non;Non
2017;00000;2110111;1320.0;l;Non;Non
2017;00000;2110115;105.0;l;Non;Non
2017;00000;2110121;48555.13959999997;l;Non;Non
2017;00000;2110135;818.0100000000001;l;Oui;Non
2017;00000;2110141;2200.0;l;Non;Non
2017;00000;2110142;4.0;l;Non;Non
2017;00000;2110143;54.0;l;Non;Non
2017;00000;2110144;3750.0;l;Non;Non
2017;00000;2110145;157.0;l;Non;Non
2017;00000;2110147;61.629999999999995;kg;Non;Non
2017;00000;2110149;14590.749999999987;l;Oui;Non
2017;00000;2110150;7082.149999999993;l;Oui;Non
2017;00000;2110151;27600.0;l;Non;Non
2017;00000;2110153;3510.0;l;Non;Non
2017;00000;2110154;347.0;l;Non;Non
2017;00000;2110156;5040.0;l;Non;Non
2017;00000;2110159;2586.469999999999;l;Oui;Non
2017;00000;2110160;2244.8499999999985;l;Oui;Non
2017;00000;2110161;252.0;l;Non;Non
2017;00000;2110162;785.0;l;Non;Non
2017;00000;2110167;335.0;l;Non;Non
2017;00000;2110168;5.0;l;Non;Non
2017;00000;2110170;1540.0;l;Non;Non
2017;00000;2110174;457.1;l;Oui;Non
2017;00000;2110177;10800.0;l;Non;Non
2017;00000;2110178;750.0;l;Non;Non
2017;00000;2110179;2.04;kg;Non;Non
2017;00000;2110180;1032.4500000000005;kg;Oui;Non
2017;00000;2110181;6072.0;l;Non;Non
2017;00000;2110188;10.0;l;Non;Non
2017;00000;2110191;460.0;l;Non;Non
2017;00000;2110192;11.1;kg;Non;Non
2017;00000;2110194;830.0;l;Non;Non
2017;00000;2110196;496.70000000000016;kg;Oui;Non
2017;00000;2110197;13.0;l;Non;Non
2017;00000;2110198;7226.0;l;Non;Non
2017;00000;2110201;447.0;l;Non;Non
2017;00000;2110202;400.0;l;Non;Non
2017;00000;2120008;12741.8;l;Oui;Non
2017;00000;2120015;179.45000000000007;l;Oui;Non
2017;00000;2120018;16575.940000000002;l;Oui;Non
2017;00000;2120032;20.0;l;Non;Non
2017;00000;2120034;2775.77;l;Non;Non
2017;00000;2120035;1911.0;l;Non;Non
2017;00000;2120036;35.0;l;Non;Non
2017;00000;2120041;361.96;l;Non;Non
2017;00000;2120042;2.0;kg;Non;Non
2017;00000;2120048;1736.0;l;Non;Non
2017;00000;2120049;56.0;l;Non;Non
2017;00000;2120051;190.0;l;Non;Non
2017;00000;2120057;48.0;l;Non;Non
2017;00000;2120059;580.0;l;Non;Non
2017;00000;2120063;1254.0000000000048;l;Oui;Non
2017;00000;2120066;740.0;l;Non;Non
2017;00000;2120067;269.0;kg;Non;Non
2017;00000;2120070;60.0;l;Non;Non
2017;00000;2120075;7140.0;l;Non;Non
2017;00000;2120076;30.0;l;Non;Non
2017;00000;2120081;4.0;l;Non;Non
2017;00000;2120086;265.0;l;Non;Non
